Type,34304_s_at,31736_at,37091_g_at,39958_at,34459_at,34069_s_at,31954_f_at,36283_at,36272_r_at,34421_g_at,36683_at,32060_at,38286_at,34587_at,40184_at,31665_s_at,36239_at,35359_at,AFFX-YEL018w/_at,39054_at,41548_at,33066_at,36646_at,32012_at,41497_at,34100_at,361_at,34885_at,37841_at,36046_at,616_s_at
3,0.5947940773361494,0.21125934613693,0.10326476307440384,0.1752268777756324,0.09819532908704882,0.1158386739266612,0.006380779438469061,0.20239626889675136,0.2126327252926763,0.33477770522941763,0.010287771840082286,0.1825363038645286,0.07066833620284865,0.2014917851023082,0.434313259555978,0.18344377826864414,0.10460014154281672,0.15417646258767756,0.12433914235363222,0.0981935448607581,0.0,0.10119186725870528,0.17133876996262318,0.18421052631578952,0.23486857969616587,0.20609756097560974,0.20468922979598292,0.1845209643806283,0.0185460676385996,0.1284573824691557,0.0933364112034472
1,0.44932257847080237,0.5038117578067731,0.2945450823866544,0.4230546437536204,0.4189414619350925,0.14749674745819882,0.024036876658751222,0.3337889996783531,0.41682548325619384,0.46275301240576955,0.17877861286543023,0.33371174495056993,0.2362263264986696,0.47747202902933167,0.08009142960599272,0.5299253181865994,0.14437367303609341,0.16680591446946588,0.4137458390444488,0.13187395807712277,0.560553633217993,0.3616888681156033,0.33010533469249065,0.3843984962406015,0.4310344827586207,0.5996951219512194,0.43207338288786973,0.47972774028258414,0.3891698899137161,0.3754535924522216,0.15431671283471837
1,0.512559822050464,0.522284122562674,0.3430559819875141,0.28335586020467274,0.20655141037306643,0.007854286127306891,0.016672719653582902,0.2959954969443551,0.3200834921499228,0.23992402208108266,0.1139370731289115,0.7128801854216924,0.31252934731569887,0.27678661425259543,0.2053318849435354,0.30903544756495216,0.33917197452229303,0.5418423455806632,0.3191697669864891,0.06829001667076602,0.23650519031141867,0.3502375944535327,0.26800883452259605,0.2548036758563075,0.40354473113093803,0.37083333333333335,0.2785070377985134,0.20701680591935454,0.21888326886839235,0.559148455769696,0.23830409356725143
1,0.18418451030175031,0.450117284855593,0.47016682018217165,0.5063718864645684,0.38159690627843496,0.15036380282368814,0.028361503003212742,0.45661788356384686,0.4849351120791361,0.5003561464949249,0.2161146515017289,0.38375668133011676,0.6036938488026296,0.6581493801028122,0.13887568741937673,0.5864100136741349,0.20067232837933474,0.19954533973225563,0.44179557470139025,0.10267005547812302,0.2552335640138408,0.376372984342136,0.49001868841318386,0.45802005012531327,0.5318000964552689,0.45782520325203246,0.37543492013284835,0.4140259640938379,0.4714370722999107,0.3244093218288847,0.25125038473376426
1,0.6057024737681714,0.4401114206128133,0.4238051376522362,0.4977794941108322,0.5326433121019108,0.24856647231725532,0.0188210643944685,0.4700466387906079,0.4630637988928215,0.5483468866860568,0.2493641585459949,0.5652523532472447,0.31605102519956174,0.448644289890132,0.28485753728472174,0.5596402650678448,0.15263623496107573,0.11926088561602584,0.5200215390640298,0.046582492962750396,0.463235294117647,0.40679286437641193,0.49243968739381583,0.4073725981620719,0.3369303110682421,0.40843495934959345,0.2923256365649217,0.2591744259411506,0.4250719032034117,0.4768163857753407,0.20941058787319175
2,0.5403082661154426,0.35603283975956596,0.32606693276020876,0.2873141533114501,0.31126781922960267,0.2217992579386113,0.016756530241653862,0.4144419427468639,0.3316997912696252,0.48346886686056856,0.13622724544908982,0.632183908045977,0.1786664579746439,0.33474448140308427,0.14547265032701925,0.44367308299148,0.1264685067232838,0.2400955952357821,0.36038770315253577,0.06446393922002677,0.28468858131487884,0.5231751966970476,0.36297995242949377,0.3437761069340017,0.23830479864962625,0.38526422764227636,0.0,0.24550790585626064,0.31667162550828126,0.3145714055318119,0.27335333948907353
1,0.6891163187813154,0.3509016273273713,0.3525739433016068,0.3797065070476926,0.32036700030330606,0.3315665205030598,0.018829445453275598,0.3645866838211644,0.4362464833469462,0.27274885736332877,0.26531020489812246,0.6348327893666336,0.2774690874941305,0.3071262977522427,0.11987688686717812,0.4899547701693489,0.41114649681528664,0.34482289622476536,0.3338554924613275,0.04071492990079527,0.3288062283737024,0.44083508607930205,0.47035338090383966,0.36466165413533835,0.46871232216059805,0.25142276422764226,0.48074489957298755,0.6228246945681892,0.3529703461271447,0.40762841706314,0.24865343182517693
2,0.5776282382546567,0.45088696672042217,0.33793879848531366,0.45723112569994206,0.39596602972399153,0.24738592010793622,0.020511244587232854,0.30114184625281437,0.4092930392957619,0.46916364931441795,0.2813419826822507,0.7561137126909796,0.16927531695100953,0.43110573530894053,0.34093737977233124,0.4549279478279163,0.11670205237084218,0.16497950142809958,0.508811435284903,0.09478833592960016,0.3649653979238754,0.43304510399626084,0.4200645599728169,0.45185881370091896,0.2736918254159633,0.3034552845528455,0.2305867467974063,0.1936332523947001,0.5656054745611425,0.2600596726070478,0.0871421975992613
1,0.5063360819646349,0.2866148658554463,0.26803807184525635,0.34022011971423055,0.34902942068547166,0.2596733002457476,0.012783908367090377,0.27227404310067543,0.33033850621653504,0.35478126669436694,0.22115851741776926,0.5499739842013149,0.1509234622006574,0.32154016732184254,0.34965034965034963,0.27842642263595246,0.27975937721160654,0.16431888394505217,0.362639514392011,0.26112432018802434,0.20804498269896193,0.27241567344395107,0.330699966021067,0.37040517961570596,0.34350132625994695,0.4347560975609756,0.4399019452791396,0.13788119228342544,0.3469205593573341,0.2854608499314571,0.11341951369652199
4,0.1706136113420361,0.4000879636416947,0.30600757343158325,0.5223981463603012,0.41416439187139825,0.13202910422589503,0.015259114401452719,0.3398198777742039,0.24938742172610942,0.5235947052887754,0.45154745234761234,0.10723239203443545,0.8727109093754891,0.4006652555185969,0.27046416366804715,0.4317871042389818,0.032130219391365886,0.784560980822663,0.34090464068925,0.2934710721215599,0.4393598615916955,0.3976785853392537,0.2799014610941217,0.4153091060985798,0.48426573426573427,0.3019308943089431,0.6702910011070695,0.006068485555321876,0.1965684816026976,0.6612369970163696,0.7040627885503231
