Type,31740_s_at,34046_at,35900_at,39631_at,41038_at,41107_at,41641_at,32052_at,32626_at,33329_at,34224_at,35183_at,36894_at,37976_at,38671_at,38702_at,39026_r_at,40808_at,34847_s_at,34849_at,37363_at,39105_at,39182_at,39556_at,40165_at,40607_at,41337_at,41792_at,1955_s_at,1910_s_at,1814_at,1817_at,1555_f_at
1,0.09571064036615497,0.19866358262657413,0.3574853489611081,0.17461061411910148,0.29845724602002294,0.06612624100555604,0.06411210317460317,0.19788425637834475,0.16283469150174623,0.5075091647286059,0.29708023718381743,0.13741408151454368,0.20893816106750693,0.46706904931448007,0.8218300471538569,0.09541264023103407,0.5180677882393167,0.004860668176919524,0.05190987368660623,0.4891705393606534,0.02683550185873606,0.3391076644173633,0.5647871953437613,0.06943153069388283,0.0771306630685068,0.2855642877597124,0.31528995095357004,0.02198879784599531,0.0498434334131516,0.002907142449980078,0.3473631556381307,0.3925588031011244,0.19287566823691316
4,1.0,0.15605813986692937,0.1757059136920618,0.11441457963985627,0.5977351058591827,0.6905911285180799,0.20749627976190474,0.2016444014881701,0.5137757081878153,0.5725885923765226,0.24021116365183015,0.1960725243187962,1.0,0.16270500604704258,0.6267483734903802,0.4664000888592691,1.0,0.5145941590951448,0.7994727458938664,0.7589071961695535,0.4226688351920693,0.4441534897774196,0.04711531465987631,0.654593811490475,0.7507003211944326,0.7939694761738098,0.8025607608663212,0.237846327721176,0.055995579296371355,0.8236333580345437,0.04707731885093612,0.6850256236976966,0.46253462481695157
1,0.1544007452711734,0.20177617864587793,0.621257325519446,0.09138086795861947,0.5123092072870506,0.25257309408871476,0.0757688492063492,0.031087396893908298,0.2043558401241754,0.37325081792739173,0.7015436963646826,0.13065159310907978,0.15389123187918494,0.18368315757349699,0.6037285370366686,0.24108630456514493,0.3343253151652916,0.006884113752831724,0.2142965519857376,0.4235178143923391,0.302819083023544,0.23184610736227212,0.48653328483084757,0.03314809609271951,0.11676908711360114,0.23988460763413832,0.12852552304585294,0.0631658550368142,0.2373549456621846,0.5663797526078778,0.28559382592539667,0.5431097595314524,0.4132041849715062
4,0.4191745311677265,0.07001913247094435,0.36046883324453916,0.007580543272267846,0.47595601509929425,1.0,0.11134362599206349,0.1274723237810264,0.5232828870779976,0.5781071386337657,0.3876754484725662,0.15250878013588395,0.8460799477390409,0.0,0.3980422196136169,0.13501055203820947,0.8730896434986144,0.5654523292196886,0.9422486060008345,0.889029714124771,0.3086663568773234,0.23980259844898782,0.012353583121134956,0.6608644885073626,0.6938533065426865,0.8049784169609808,0.8057343533929584,0.6114979972410124,0.09895008288819306,0.6245796044006156,0.05222238102043734,0.7896416436710404,0.2834559537041938
1,0.08200008100773626,0.09324937890859249,0.4126798082045818,0.09787799129188487,0.2690792712949286,0.22508880590217686,0.045394655257936505,0.014709581750056272,0.49667733798991076,0.20578264811383976,0.3504090670269459,0.01656532183261057,0.08758514021115733,0.1220993975563166,0.4848092954776069,0.2588026213484394,0.02094136965253198,0.0025617191415867836,0.15663050487425562,0.303224897901704,0.1937151486988848,0.4193775808238493,0.29802837395416515,0.016865958873007972,0.08546607414360372,0.11010001378769077,0.14809932648208762,0.06129190419997673,0.17004973291582245,0.4970643561534515,0.17999857081606405,0.3183439394792663,0.3023165546322271
4,0.4641743286483859,0.24286815728604472,0.7344166222695793,0.1948118109754855,1.0,0.7946534292740687,0.17430865575396826,0.05250963206185704,0.4159390764454792,0.9666522133312311,0.6584603067377217,0.1577015467309354,0.5829882893182058,0.05397126807048478,0.5431845765106146,0.5220482061535043,0.152661782739094,1.0,0.5943557258278648,0.7582875651316716,0.5691991945477076,0.6208077349179172,0.15441251364132413,0.6295975955197094,0.9332776009660276,0.3117078706502487,0.555383666444482,0.5362158658400784,0.36367655185116965,0.9717266146041156,0.27986279834214667,0.9596591015749657,0.5097478784029358
1,0.41516464822390536,0.2818755532710814,0.3866275972296217,0.038581976511184016,0.2670687674380437,0.09887057109026322,0.07844277033730158,0.004255697433152452,0.3141492045013582,0.2400173440025228,0.19889164102179185,0.021460792630235377,0.07725783674214404,0.2607010048263312,0.3075844093830206,0.5507053204487393,0.023316849550125685,0.00854118603081703,0.08425634411865114,0.09038163638924096,0.027184014869888473,0.5132943901702084,0.21572208075663876,0.19047722014400933,0.036934915350356146,0.09918652624433909,0.23260493249898026,0.04050808582777934,0.12212193774175725,0.3864789374679359,0.1522509646991568,0.5705167915000656,0.3960020466133842
4,0.26586739033577705,0.11993489248693566,0.6253596164091636,0.050896963027870036,0.528967667815526,0.7686947809454412,0.15125868055555555,0.0613085229325349,0.2595556849049282,0.7956955339193504,0.34076409217143283,0.1878750881977532,0.6889127991315458,0.1157754343132933,0.5654284634209427,0.10724203043429967,0.8734547772367608,0.23456109868001432,1.0,0.7253907900295733,0.2737376084262701,0.10695941182395005,0.11209894507093487,0.34741712975976813,0.8072540075972016,0.5216413715570545,0.9088313419620563,0.3160453404690278,0.12422177196537115,0.34195975602804535,0.0663284264684865,0.8721818625518575,0.3379382134476614
3,0.10454048361618534,0.16356834861075417,0.3298348428343101,0.1333115970085383,0.2122107336287543,0.06571636761089351,0.25265066964285715,0.004117623694210172,0.25858556461001164,0.21514446765737713,0.12642297780780104,0.0026162030173541464,0.06456726196766352,0.11317577113921762,0.29026481765185724,0.807564145284905,0.003338968634378713,0.0038072725967821662,0.08492963623259872,0.4262779890156316,0.33042905824039653,0.10756370228623224,0.22008002910149146,0.3706402577464484,0.06477176617827513,0.0516295989903168,0.14023001084393685,0.03746239633021423,0.13103702339289003,0.6355241406828935,0.056524224667714736,0.2336355615625762,0.23017343284108752
3,0.19012515695248897,0.7389417173534366,0.12226957911561004,0.15241239242217378,0.07040866568193006,0.09527279351489205,0.4821893601190476,0.5118204360482161,0.0427337989910749,0.4511805747171746,0.2553478946183292,0.007674195517572163,0.041568597312019055,0.09674137872571294,0.29915839318756093,0.6041319560146617,0.028712597536085977,0.0016078752316602094,0.04809771270341008,0.4097169412758766,0.9012159231722429,0.14533185617886996,0.0912768279374318,0.17209764957726986,0.008521185632782364,0.011825596317625973,0.2291950615318802,0.016811541210298,0.04026524221771967,0.29550247962150145,0.012662569672716879,0.0,0.18391291307186083
1,0.4457855725221759,0.21548302350152773,0.6352157698454982,0.11234962878432811,0.4491219432135238,0.24765461335276434,0.32739645337301587,0.12513074448225187,0.613116026387272,0.27387756710946437,0.21999549650979508,0.08321903961565598,0.08912222723910349,0.33672419834299727,0.38447305067547405,0.5821392869043652,0.014402731960177209,0.0075775027116254355,0.163012555475477,0.21011125193634697,0.40295848822800495,0.388961627555645,0.34331029465260093,0.30914437693255775,0.02393069631237503,0.13654056232566528,0.1808251340569257,0.06882510346203068,0.1574507275741389,0.3933762754374964,0.12603973131342006,0.4971560511347637,0.27022353958256146
1,0.5580217910810482,0.3094034666895114,0.3491742141715504,0.19949191340791608,0.28491711800426717,0.10438109117405955,0.10598028273809525,0.09286688367571207,0.7622720217306946,0.20883755764909934,0.0,0.17190832190396152,0.07970756919293323,0.3205497722469001,0.38773601798611246,0.36476729978895917,0.03158512364948006,0.005658239116166381,0.10958540378560862,0.6383607942543303,0.15427509293680297,0.19196293685164667,0.2642851946162241,0.32146950072437125,0.02856528264621191,0.27977345763466865,0.18710765343175784,0.05786394535210331,0.15512985816909192,0.08031693552984094,0.15089323995998288,0.22926169961142082,0.645812382010974
1,0.700615658795415,0.1974642337017048,0.31822056473095367,0.31659636324115775,0.49647136057771213,0.251115766463248,0.1155908978174603,0.049454987015394275,0.5973030655801319,0.3809767826875321,0.47745752958542864,0.06601155886060395,0.11433045449742056,0.42567789042984866,0.6071407254133424,0.30975785849161386,0.0251551818387122,0.008298094743093025,0.17241019610818192,0.3845233065765385,0.1652919764560099,0.6097794339812669,0.4366897053473991,0.060566090773455566,0.06917168991293039,0.25764421394253717,0.21958474685874033,0.08196768992969568,0.13341315159329528,0.7212563415607365,0.1533657281692154,0.3028289313134726,0.38790380917094514
1,0.3458625298716027,0.3210257288900311,0.3509323388385722,0.1155387551878494,0.6438536024946659,0.12915566080699517,0.14808097718253968,0.3011728702125768,0.4683498253783469,0.40188813118372824,0.5271585478746028,0.08020247825776734,0.14267049657517794,0.41932001853672873,0.5560772766160641,0.32677996223481054,0.04358071671742659,0.0063649402169068834,0.140405113226871,0.32295451344881,0.18988150557620817,0.5323295397320978,0.36905056384139684,0.13047332799965403,0.06351045470767396,0.20438660684930055,0.14495806679467158,0.07256885003407183,0.20994658316448703,0.5974462748674685,0.24970701729312564,0.19244053988098586,0.2084017008062951
2,0.5523917534124508,0.3717981667095005,0.2098561534363346,0.3831842357304424,0.9020187099950764,0.20174879315056013,0.043929811507936505,0.6078630157196007,0.19921420256111758,0.26587567503646187,0.7768270409567415,0.5941317773531952,0.1719712180454017,0.9471703231494354,0.6071307773422733,0.16427857380873043,0.017560189025303978,0.0028302771356437805,0.08671243788643174,0.27708773412195464,0.1364234820322181,1.0,0.5478792288104766,0.6058555149523212,0.037453128590215545,0.4504756753317,0.2083776873563676,0.06432928349427428,0.568060416282925,0.3765034486689848,0.47118765185079325,0.7686546150813763,0.3873039397307645
1,0.6901454088865485,0.20868671292726806,0.607352157698455,0.1802620585658101,0.3001805350402101,0.22729756808452498,0.07924107142857142,0.3006035524670751,0.7410748932867676,0.27371989435925737,0.3540493882759138,0.07346773746006326,0.10114993323278221,0.17228985114102607,0.3953960327092577,0.3821503943130067,0.057560273449289684,0.005329487088958678,0.10315593824678528,0.20690043655823126,0.19354089219330856,0.4664115218048141,0.21588941433248454,0.6481069042316259,0.08425853951864834,0.258625261170681,0.103151705681626,0.10052852892781758,0.20810462331921165,0.612267001083053,0.27687580391596406,0.3150494640611214,0.5638067008945112
2,0.34590303373972214,0.1324138324909335,0.2609483217900906,0.48732160930314694,0.7332184473986543,0.1424537753893797,0.03479972718253969,0.6854093886359639,0.23690337601862632,0.33540935787772486,0.721058820585954,0.4671745800201368,0.12155476352876754,0.7132910605495463,0.7549392172857683,0.0991891591691658,0.006701153864824535,0.0052542445475202955,0.1500777604976672,0.4605830164765526,0.21828531598513012,0.34545271427132634,0.7204219716260458,0.6684325469760201,0.062229588020474305,0.6399715761451739,0.3428723499507546,0.08200508584439975,0.6206667894639898,0.583024568203842,0.7183793054166071,0.551819939554354,0.21694101871945518
1,0.08501761918263194,0.13492675404780263,0.8383058071390519,0.0758122253241769,0.14574101427868044,0.178249385189908,0.023964533730158732,0.2684380455567682,0.218325572370974,0.3187748827308921,0.6130501138382246,0.029610661423690114,0.17577550843956846,0.21987499010997708,0.7219713097630369,0.11818282794624013,0.09631299348457892,0.0025096281513602115,0.12001669005803589,0.22120828052386984,0.17390799256505574,0.37687581831000094,0.37430338304838123,0.4018639046857093,0.0779617597739417,0.39560066605152355,0.15183998726583564,0.04303023251948742,0.1565665868484067,0.34167474206236104,0.37484636272688293,0.5034634228754856,0.2664831771908467
4,0.21791081048240107,0.10417202090293842,0.3462972828982419,0.00046189690189445696,0.20228130641720005,0.6756079788687493,0.10475570436507936,0.028435624537783977,0.4345653861078773,0.8454412866096418,0.055467987690460074,0.1209557861690067,0.903951274341214,0.14790953172154217,0.19341039772388136,0.12179273575474839,0.7028550081363616,0.30262897439785713,0.6652126085802071,0.8487255316152653,0.405359355638166,0.1258938463087924,0.09877046198617678,0.8319026098990204,0.5734616155542193,1.0,0.7091039326681059,0.7064503797762892,0.13741020445754284,0.9454483269680215,0.0543804487637559,0.9846070094422856,0.48469450766597866
