Type,34046_at,35900_at,39631_at,41038_at,41641_at,32052_at,32626_at,34224_at,36894_at,37247_at,37976_at,38671_at,39026_r_at,40808_at,41214_at,32254_at,33823_at,34317_g_at,34847_s_at,36105_at,36139_at,37363_at,39105_at,39182_at,40165_at,41337_at,1955_s_at,1910_s_at,1814_at,1555_f_at,607_s_at
3,0.7389417173534366,0.12226957911561004,0.15241239242217378,0.07040866568193006,0.4821893601190476,0.5118204360482161,0.0427337989910749,0.2553478946183292,0.041568597312019055,0.044395280235988224,0.09674137872571294,0.29915839318756093,0.028712597536085977,0.0016078752316602094,0.017847659509900617,0.0027261643756769593,0.04617968094038624,0.41800185718963184,0.04809771270341008,0.20855094362583534,0.30931539666451674,0.9012159231722429,0.14533185617886996,0.0912768279374318,0.008521185632782364,0.2291950615318802,0.04026524221771967,0.29550247962150145,0.012662569672716879,0.18391291307186083,0.06494307748806463
1,0.21548302350152773,0.6352157698454982,0.11234962878432811,0.4491219432135238,0.32739645337301587,0.12513074448225187,0.613116026387272,0.21999549650979508,0.08912222723910349,0.3412241887905605,0.33672419834299727,0.38447305067547405,0.014402731960177209,0.0075775027116254355,0.04532091647067749,0.025027340132174503,0.2596748339821388,0.5088699591525632,0.163012555475477,0.36133618635215853,0.14183482293682237,0.40295848822800495,0.388961627555645,0.34331029465260093,0.02393069631237503,0.1808251340569257,0.1574507275741389,0.3933762754374964,0.12603973131342006,0.27022353958256146,0.08176276165993389
1,0.3094034666895114,0.3491742141715504,0.19949191340791608,0.28491711800426717,0.10598028273809525,0.09286688367571207,0.7622720217306946,0.0,0.07970756919293323,0.2657817109144543,0.3205497722469001,0.38773601798611246,0.03158512364948006,0.005658239116166381,0.03473750094833473,0.0628116644253863,0.5476681169376384,0.21762934574322468,0.10958540378560862,0.4596808269698169,0.2674836450750944,0.15427509293680297,0.19196293685164667,0.2642851946162241,0.02856528264621191,0.18710765343175784,0.15512985816909192,0.08031693552984094,0.15089323995998288,0.645812382010974,0.18050679397723102
1,0.1974642337017048,0.31822056473095367,0.31659636324115775,0.49647136057771213,0.1155908978174603,0.049454987015394275,0.5973030655801319,0.47745752958542864,0.11433045449742056,0.398783185840708,0.42567789042984866,0.6071407254133424,0.0251551818387122,0.008298094743093025,0.044419998482664445,0.07454045031421531,0.30379360354171436,0.3357326505746015,0.17241019610818192,0.436001446791537,0.16089253355447033,0.1652919764560099,0.6097794339812669,0.4366897053473991,0.06917168991293039,0.21958474685874033,0.13341315159329528,0.7212563415607365,0.1533657281692154,0.38790380917094514,0.06320969518912962
1,0.3210257288900311,0.3509323388385722,0.1155387551878494,0.6438536024946659,0.14808097718253968,0.3011728702125768,0.4683498253783469,0.5271585478746028,0.14267049657517794,0.40254424778761067,0.41932001853672873,0.5560772766160641,0.04358071671742659,0.0063649402169068834,0.0485499962066611,0.038634615485241566,0.6551789939699261,0.32926469246335266,0.140405113226871,0.45222038556318395,0.19714978961270307,0.18988150557620817,0.5323295397320978,0.36905056384139684,0.06351045470767396,0.14495806679467158,0.20994658316448703,0.5974462748674685,0.24970701729312564,0.2084017008062951,0.09919206757253031
2,0.3717981667095005,0.2098561534363346,0.3831842357304424,0.9020187099950764,0.043929811507936505,0.6078630157196007,0.19921420256111758,0.7768270409567415,0.1719712180454017,0.5701327433628319,0.9471703231494354,0.6071307773422733,0.017560189025303978,0.0028302771356437805,0.7038255822775207,0.11778495220055363,0.2879169529043585,0.38204967177125426,0.08671243788643174,0.1419579686776393,0.1925427685125464,0.1364234820322181,1.0,0.5478792288104766,0.037453128590215545,0.2083776873563676,0.568060416282925,0.3765034486689848,0.47118765185079325,0.3873039397307645,0.20988615497612925
1,0.20868671292726806,0.607352157698455,0.1802620585658101,0.3001805350402101,0.07924107142857142,0.3006035524670751,0.7410748932867676,0.3540493882759138,0.10114993323278221,0.44284660766961653,0.17228985114102607,0.3953960327092577,0.057560273449289684,0.005329487088958678,0.7700193460283742,0.06770934169147773,0.33585222502099077,0.3789847721185381,0.10315593824678528,0.9498727296697056,0.25412328388464017,0.19354089219330856,0.4664115218048141,0.21588941433248454,0.08425853951864834,0.103151705681626,0.20810462331921165,0.612267001083053,0.27687580391596406,0.5638067008945112,0.22557473374954096
2,0.1324138324909335,0.2609483217900906,0.48732160930314694,0.7332184473986543,0.03479972718253969,0.6854093886359639,0.23690337601862632,0.721058820585954,0.12155476352876754,0.7514749262536874,0.7132910605495463,0.7549392172857683,0.006701153864824535,0.0052542445475202955,0.03864464001213869,0.05697212614658497,0.3762308220746508,0.32694052162337695,0.1500777604976672,0.2630219689210248,0.07401947234251666,0.21828531598513012,0.34545271427132634,0.7204219716260458,0.062229588020474305,0.3428723499507546,0.6206667894639898,0.583024568203842,0.7183793054166071,0.21694101871945518,0.48871098053617335
1,0.13492675404780263,0.8383058071390519,0.0758122253241769,0.14574101427868044,0.023964533730158732,0.2684380455567682,0.218325572370974,0.6130501138382246,0.17577550843956846,0.46939528023598825,0.21987499010997708,0.7219713097630369,0.09631299348457892,0.0025096281513602115,0.043130263257719445,0.16206288492028195,0.25028623769177927,0.7272776069091748,0.12001669005803589,0.3921210707609515,0.15654657698332256,0.17390799256505574,0.37687581831000094,0.37430338304838123,0.0779617597739417,0.15183998726583564,0.1565665868484067,0.34167474206236104,0.37484636272688293,0.2664831771908467,0.3744399559309585
4,0.10417202090293842,0.3462972828982419,0.00046189690189445696,0.20228130641720005,0.10475570436507936,0.028435624537783977,0.4345653861078773,0.055467987690460074,0.903951274341214,0.31592920353982307,0.14790953172154217,0.19341039772388136,0.7028550081363616,0.30262897439785713,0.6949207192170549,0.7626667224806526,0.4560720555682773,0.15972904354733955,0.6652126085802071,0.0069635293600651725,0.38152277404097173,0.405359355638166,0.1258938463087924,0.09877046198617678,0.5734616155542193,0.7091039326681059,0.13741020445754284,0.9454483269680215,0.0543804487637559,0.48469450766597866,0.10630921777451341
