Method,Dataset,Feature Selection method,Classification method,No. genes,No. selected genes,Iterations,Initialized particles,Accuracy,Precision,Sensitivity,F-measure
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,242,500,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,242,500,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,242,500,100,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,257,500,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,257,500,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,257,500,100,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,257,500,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,473,500,100,0.825,0.849,0.825,0.8314360587002095
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,473,500,100,0.95,0.95,0.95,0.95
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,473,500,100,0.95,0.95,0.95,0.95
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,473,500,100,0.825,0.7393939393939395,0.825,0.7768149882903981
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,79,1000,50,0.9,0.9147435897435898,0.9,0.9031481481481481
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,79,1000,50,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,79,1000,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,79,1000,50,0.875,0.8575862068965516,0.875,0.8608187134502924
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,32,1000,50,0.9,0.9147435897435898,0.9,0.9031481481481481
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,32,1000,50,0.875,0.793939393939394,0.875,0.8283372365339577
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,32,1000,50,0.9,0.9,0.9,0.9
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,32,1000,50,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,335,1000,50,0.9,0.9,0.9,0.9
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,335,1000,50,0.95,0.95,0.95,0.95
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,335,1000,50,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,335,1000,50,0.875,0.8763440860215054,0.875,0.8644874899112187
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,255,1000,50,0.95,0.96,0.95,0.951851851851852
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,255,1000,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,255,1000,50,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,255,1000,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,263,1000,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,263,1000,50,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,263,1000,50,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,263,1000,50,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,492,1000,50,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,492,1000,50,0.95,0.95,0.95,0.95
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,492,1000,50,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,492,1000,50,0.875,0.8763440860215054,0.875,0.8644874899112187
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,57,100,1000,0.9,0.9147435897435898,0.9,0.9031481481481481
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,57,100,1000,0.9,0.9099999999999999,0.9,0.8806130268199233
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,57,100,1000,0.95,0.96,0.95,0.951851851851852
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,57,100,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,13,100,1000,0.875,0.9019999999999999,0.875,0.8828511530398322
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,13,100,1000,0.8,0.6444444444444445,0.8,0.7125000000000001
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,13,100,1000,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,13,100,1000,0.9,0.9099999999999999,0.9,0.8806130268199233
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,69,100,1000,0.9,0.9,0.9,0.9
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,69,100,1000,0.8,0.6444444444444445,0.8,0.7125000000000001
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,69,100,1000,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,69,100,1000,0.9,0.8966666666666667,0.9,0.8945812807881772
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,270,100,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,270,100,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,270,100,1000,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,270,100,1000,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,105,100,1000,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,105,100,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,105,100,1000,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,105,100,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,475,100,1000,0.825,0.849,0.825,0.8314360587002095
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,475,100,1000,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,475,100,1000,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,475,100,1000,0.9,0.8966666666666667,0.9,0.8945812807881772
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,51,200,500,0.9,0.9,0.9,0.9
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,51,200,500,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,51,200,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,51,200,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,24,200,500,0.875,0.8692528735632183,0.875,0.8707393483709274
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,24,200,500,0.825,0.76,0.825,0.7622222222222222
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,24,200,500,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,24,200,500,0.875,0.8846774193548388,0.875,0.855677966101695
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,9,200,500,0.7,0.7403846153846154,0.7,0.7194444444444446
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,9,200,500,0.8,0.6444444444444445,0.8,0.7125000000000001
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,9,200,500,0.8,0.7583333333333334,0.8,0.778448275862069
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,9,200,500,0.8,0.7583333333333334,0.8,0.778448275862069
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,252,200,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,252,200,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,252,200,500,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,252,200,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,260,200,500,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,260,200,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,260,200,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,260,200,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,498,200,500,0.85,0.8611538461538462,0.85,0.8527777777777779
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,498,200,500,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,498,200,500,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,498,200,500,0.875,0.8763440860215054,0.875,0.8644874899112187
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,11,500,200,0.825,0.8440000000000001,0.825,0.8297693920335429
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,11,500,200,0.8,0.6444444444444445,0.8,0.7125000000000001
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,11,500,200,0.875,0.8781481481481481,0.875,0.8752525252525253
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,11,500,200,0.9,0.9099999999999999,0.9,0.8929939792008759
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,25,500,200,0.925,0.9466666666666667,0.925,0.9292662473794551
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,25,500,200,0.825,0.7393939393939395,0.825,0.7768149882903981
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,25,500,200,0.875,0.8781481481481481,0.875,0.8752525252525253
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,25,500,200,0.9,0.9099999999999999,0.9,0.8806130268199233
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,30,500,200,0.8,0.8142307692307693,0.8,0.8046296296296296
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,30,500,200,0.8,0.6444444444444445,0.8,0.7125000000000001
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,30,500,200,0.85,0.8566666666666667,0.85,0.8442528735632184
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,30,500,200,0.85,0.8316666666666667,0.85,0.8359195402298851
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,117,500,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,117,500,200,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,117,500,200,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,117,500,200,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,264,500,200,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,264,500,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,264,500,200,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,264,500,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,258,500,200,0.8,0.8395238095238096,0.8,0.8107420357420357
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,258,500,200,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,258,500,200,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,258,500,200,0.875,0.8763440860215054,0.875,0.8644874899112187
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,8,1000,100,0.95,0.96,0.95,0.951851851851852
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,8,1000,100,0.775,0.6297297297297297,0.775,0.6887912087912087
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,8,1000,100,0.85,0.8383333333333333,0.85,0.8424603174603174
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,8,1000,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,21,1000,100,0.8,0.8383333333333333,0.8,0.805006105006105
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,21,1000,100,0.8,0.6444444444444445,0.8,0.7125000000000001
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,21,1000,100,0.875,0.8692528735632183,0.875,0.8707393483709274
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,21,1000,100,0.775,0.7393103448275862,0.775,0.756140350877193
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,63,1000,100,0.8,0.8395238095238096,0.8,0.8107420357420357
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,63,1000,100,0.775,0.64,0.775,0.7
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,63,1000,100,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,63,1000,100,0.85,0.8572916666666668,0.85,0.8271428571428571
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,265,1000,100,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,265,1000,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,265,1000,100,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,265,1000,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,257,1000,100,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,257,1000,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,257,1000,100,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,257,1000,100,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,513,1000,100,0.9,0.905,0.9,0.8996031746031747
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,513,1000,100,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,513,1000,100,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,513,1000,100,0.85,0.8572916666666668,0.85,0.8271428571428571
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,80,200,1000,0.9,0.913076923076923,0.9,0.9037037037037038
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,80,200,1000,0.875,0.7896774193548387,0.875,0.8295668549905837
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,80,200,1000,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,80,200,1000,0.875,0.8575862068965516,0.875,0.8608187134502924
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,40,200,1000,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,40,200,1000,0.825,0.76,0.825,0.7622222222222222
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,40,200,1000,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,40,200,1000,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,135,200,1000,0.95,0.95,0.95,0.95
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,135,200,1000,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,135,200,1000,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,135,200,1000,0.825,0.7393939393939395,0.825,0.7768149882903981
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,116,200,1000,0.95,0.96,0.95,0.951851851851852
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,116,200,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,116,200,1000,0.95,0.96,0.95,0.951851851851852
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,116,200,1000,0.9,0.913076923076923,0.9,0.9037037037037038
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,113,200,1000,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,113,200,1000,0.9,0.9099999999999999,0.9,0.8806130268199233
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,113,200,1000,0.95,0.96,0.95,0.951851851851852
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,113,200,1000,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,500,200,1000,0.9,0.9147435897435898,0.9,0.9031481481481481
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,500,200,1000,0.95,0.95,0.95,0.95
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,500,200,1000,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,500,200,1000,0.825,0.7393939393939395,0.825,0.7768149882903981
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,26,1000,200,0.85,0.9244444444444444,0.85,0.8664273504273504
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,26,1000,200,0.875,0.7896774193548387,0.875,0.8295668549905837
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,26,1000,200,0.875,0.8575862068965516,0.875,0.8608187134502924
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,26,1000,200,0.875,0.8781481481481481,0.875,0.8752525252525253
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,21,1000,200,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,21,1000,200,0.8,0.6444444444444445,0.8,0.7125000000000001
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,21,1000,200,0.9,0.9,0.9,0.9
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,21,1000,200,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,43,1000,200,0.775,0.8316304347826087,0.775,0.790359477124183
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,43,1000,200,0.8,0.6444444444444445,0.8,0.7125000000000001
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,43,1000,200,0.875,0.8846774193548388,0.875,0.8680589184826474
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,43,1000,200,0.9,0.9125,0.9,0.8790476190476191
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,249,1000,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,249,1000,200,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,249,1000,200,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,249,1000,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,268,1000,200,0.9,0.9,0.9,0.9
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,268,1000,200,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,268,1000,200,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,268,1000,200,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,511,1000,200,0.9,0.9,0.9,0.9
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,511,1000,200,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,511,1000,200,0.95,0.95,0.95,0.95
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,511,1000,200,0.85,0.8572916666666668,0.85,0.8271428571428571
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,21,500,500,0.9,0.9080769230769231,0.9,0.9009259259259259
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,21,500,500,0.825,0.7393939393939395,0.825,0.7768149882903981
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,21,500,500,0.9,0.9,0.9,0.9
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,21,500,500,0.9,0.9099999999999999,0.9,0.8806130268199233
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,8,500,500,0.85,0.8383333333333333,0.85,0.8424603174603174
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,8,500,500,0.725,0.5774774774774775,0.725,0.6386813186813186
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,8,500,500,0.825,0.7620967741935484,0.825,0.791949152542373
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,8,500,500,0.85,0.7866666666666666,0.85,0.8164750957854408
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,257,500,500,0.95,0.95,0.95,0.95
